timestamp,Aesthetics,Agnosticism,Analytic philosophy,Anarchism,Anarchy,Animism,Asceticism,Atheism,Authoritarianism,Baptism,Baptists,Behaviorism,Capitalism,Categorical imperative,Communism,Confucianism,Consequentialism,Conservatism,Continental philosophy,Critical theory,Cynicism (philosophy),Deconstruction,Deism,Determinism,Dialectic,Dialectical materialism,Ecumenism,Egalitarianism,Empiricism,Epistemology,Ethics,Existentialism,Fascism,Fatalism,Feminist philosophy,Free will,Fundamentalism,Gnosticism,Hedonism,Henotheism,Hermeticism,Historical materialism,Holism,Idealism,Individualism,Jainism,Juche,Kabbalah,Leninism,Liberalism,Libertarianism,Logic,Logical positivism,Luddite,Manichaeism,Maoism,Marxism,Materialism,Medieval philosophy,Metaphysics,Monism,Mysticism,Nazism,Neoliberalism,Neoplatonism,New Age,Nihilism,Ontology,Paganism,Pantheism,Personalism,Phenomenology (philosophy),Philosophical realism,Philosophy of language,Philosophy of law,Philosophy of mind,Philosophy of religion,Philosophy of science,Platonism,Political philosophy,Populism,Positivism,Post-structuralism,Rastafari,Rationalism,Reductionism,Relativism,Romanticism,Satanism,Scholasticism,Scientism,Shamanism,Sikhism,Socialism,Socrates,Stoicism,Structuralism,Taoism,Teleology,Theism,Theology,Thomism,Transhumanism,Utilitarianism,Vienna Circle,Vitalism,Zen,Zoroastrianism
2020042800,2977.0,4111.0,725.0,3673.0,1666.0,1908.0,2372.0,3215.0,2241.0,1986.0,1700.0,1183.0,4163.0,1396.0,9153.0,3023.0,1052.0,2636.0,588.0,1496.0,1249.0,953.0,1891.0,2185.0,2351.0,1403.0,699.0,1749.0,1565.0,4076.0,3060.0,4157.0,10309.0,532.0,126.0,1518.0,549.0,3986.0,2463.0,625.0,2119.0,1391.0,489.0,1718.0,1233.0,4167.0,6789.0,3782.0,1336.0,4715.0,4939.0,1836.0,551.0,1424.0,1978.0,2059.0,5013.0,1281.0,257.0,2881.0,980.0,1604.0,4261.0,4591.0,1195.0,1814.0,4146.0,2263.0,3785.0,2329.0,134.0,1308.0,369.0,405.0,224.0,808.0,307.0,730.0,752.0,1306.0,2230.0,1484.0,1119.0,4483.0,1175.0,857.0,550.0,4752.0,3743.0,721.0,518.0,2366.0,4319.0,5542.0,5524.0,5280.0,1295.0,3753.0,821.0,922.0,1222.0,459.0,1546.0,3109.0,219.0,507.0,2388.0,6966.0
2020042900,2361.0,3591.0,833.0,3414.0,1825.0,1768.0,1832.0,3316.0,2373.0,1638.0,2234.0,1123.0,4635.0,1439.0,8806.0,2822.0,1038.0,2627.0,660.0,1460.0,1499.0,1019.0,1905.0,1775.0,3233.0,2326.0,807.0,1667.0,1756.0,3484.0,4301.0,4371.0,9810.0,539.0,331.0,1579.0,597.0,4064.0,2485.0,545.0,2239.0,1352.0,513.0,1191.0,1304.0,4226.0,4703.0,3854.0,1153.0,4820.0,8400.0,1977.0,621.0,1487.0,1826.0,1726.0,4966.0,1388.0,285.0,2914.0,997.0,1686.0,4421.0,4564.0,1215.0,1848.0,4015.0,2352.0,3921.0,2158.0,205.0,1263.0,316.0,410.0,718.0,648.0,301.0,768.0,729.0,1375.0,2174.0,1340.0,1175.0,4051.0,1120.0,788.0,686.0,4812.0,3797.0,679.0,523.0,2152.0,4531.0,5443.0,5687.0,7097.0,1194.0,3847.0,803.0,866.0,1162.0,451.0,1869.0,3067.0,236.0,495.0,2298.0,6788.0
2020043000,2098.0,3552.0,1270.0,3536.0,1629.0,2052.0,1843.0,3164.0,2479.0,1639.0,2672.0,1140.0,4250.0,1384.0,9673.0,2842.0,999.0,2604.0,652.0,1478.0,1461.0,1012.0,1869.0,1745.0,2512.0,1573.0,795.0,1448.0,1572.0,3591.0,2365.0,4189.0,14970.0,530.0,117.0,1634.0,584.0,3743.0,2489.0,708.0,2120.0,1311.0,491.0,1171.0,1294.0,4652.0,3538.0,3758.0,1202.0,4789.0,6300.0,1719.0,573.0,1617.0,1832.0,1570.0,4858.0,1302.0,259.0,2922.0,931.0,1713.0,4535.0,4460.0,1129.0,1694.0,3720.0,2239.0,4173.0,2135.0,139.0,1198.0,328.0,435.0,231.0,774.0,283.0,903.0,703.0,1285.0,2303.0,1419.0,1062.0,3595.0,1139.0,813.0,575.0,4625.0,3652.0,784.0,635.0,2214.0,5694.0,5814.0,5771.0,7490.0,1300.0,3755.0,835.0,798.0,1129.0,384.0,1698.0,3043.0,212.0,456.0,2162.0,6724.0
2020050100,1978.0,4060.0,739.0,3541.0,1499.0,1777.0,1896.0,2898.0,1843.0,1459.0,1433.0,1002.0,4225.0,1272.0,9218.0,2482.0,833.0,2386.0,562.0,1485.0,1314.0,978.0,1617.0,1699.0,2630.0,1477.0,858.0,1428.0,1403.0,3792.0,2017.0,3988.0,11552.0,457.0,79.0,1395.0,546.0,3669.0,2434.0,573.0,2096.0,1199.0,415.0,992.0,1078.0,5301.0,3739.0,3884.0,1198.0,4379.0,5181.0,1816.0,613.0,1491.0,1679.0,1551.0,4547.0,1065.0,219.0,2970.0,855.0,1506.0,4341.0,4237.0,1124.0,1819.0,3755.0,1941.0,4518.0,2078.0,154.0,1146.0,296.0,366.0,225.0,663.0,275.0,699.0,640.0,1091.0,1923.0,1242.0,1049.0,3717.0,970.0,762.0,586.0,4152.0,3599.0,659.0,504.0,2136.0,4089.0,5570.0,5298.0,5986.0,1125.0,3655.0,827.0,815.0,1206.0,395.0,1616.0,2563.0,239.0,408.0,2156.0,6379.0
2020050200,2059.0,4304.0,709.0,3715.0,1586.0,1810.0,1814.0,3125.0,2042.0,1345.0,1569.0,971.0,4034.0,1131.0,7854.0,2463.0,822.0,2260.0,1062.0,1573.0,1358.0,872.0,1836.0,1631.0,2738.0,1327.0,733.0,1432.0,1347.0,3285.0,2562.0,3903.0,11857.0,540.0,85.0,1389.0,538.0,3705.0,2570.0,654.0,2017.0,1031.0,496.0,1054.0,1120.0,4395.0,4830.0,3935.0,1156.0,4028.0,5099.0,1663.0,632.0,1265.0,1700.0,1478.0,4343.0,1239.0,259.0,2518.0,831.0,1802.0,4408.0,4346.0,1141.0,1821.0,3853.0,1911.0,4294.0,2490.0,151.0,1228.0,331.0,369.0,226.0,658.0,250.0,622.0,603.0,1117.0,2104.0,1172.0,994.0,3720.0,914.0,800.0,496.0,4253.0,3499.0,681.0,550.0,2267.0,4143.0,6585.0,5243.0,5282.0,1067.0,3668.0,792.0,912.0,1281.0,410.0,1668.0,2387.0,225.0,447.0,2169.0,6638.0
2020050300,2852.0,4651.0,697.0,3090.0,1534.0,1889.0,1858.0,3197.0,1934.0,2597.0,2344.0,948.0,3705.0,1347.0,8278.0,2430.0,784.0,2377.0,531.0,1252.0,1369.0,988.0,1905.0,1658.0,2933.0,1327.0,770.0,1483.0,1506.0,3802.0,2094.0,4151.0,10337.0,510.0,135.0,1587.0,458.0,4292.0,2559.0,771.0,2144.0,1122.0,531.0,1044.0,1119.0,4570.0,3422.0,3912.0,1176.0,4209.0,6194.0,1949.0,507.0,1474.0,1991.0,1590.0,4627.0,1239.0,245.0,2659.0,885.0,1713.0,4182.0,4058.0,1131.0,2159.0,3983.0,2048.0,4397.0,2591.0,202.0,1101.0,318.0,357.0,208.0,649.0,295.0,795.0,663.0,1101.0,2022.0,1204.0,956.0,3840.0,1068.0,817.0,502.0,3951.0,3789.0,708.0,504.0,2566.0,4397.0,5192.0,5785.0,5699.0,1053.0,3673.0,834.0,871.0,1116.0,398.0,1619.0,2755.0,230.0,531.0,2384.0,6936.0
2020050400,2724.0,3581.0,1163.0,3239.0,1565.0,1818.0,1785.0,2971.0,1973.0,1872.0,1527.0,1811.0,3928.0,1541.0,8487.0,2627.0,989.0,2688.0,571.0,1318.0,1322.0,954.0,1845.0,1690.0,3124.0,1276.0,727.0,1426.0,1538.0,3420.0,2326.0,4363.0,10042.0,535.0,108.0,1718.0,587.0,3885.0,2529.0,581.0,2099.0,1232.0,521.0,1122.0,1281.0,4064.0,2390.0,3511.0,1245.0,4804.0,5115.0,3300.0,569.0,1514.0,1863.0,1615.0,4543.0,1372.0,276.0,2976.0,874.0,1646.0,4794.0,4647.0,1047.0,1926.0,3997.0,2206.0,3880.0,2403.0,193.0,1317.0,355.0,406.0,246.0,758.0,261.0,1100.0,657.0,1115.0,2258.0,1353.0,1141.0,3670.0,1121.0,864.0,669.0,4860.0,3515.0,709.0,574.0,2332.0,4046.0,5398.0,5848.0,5585.0,1126.0,3849.0,799.0,889.0,1083.0,457.0,1715.0,3034.0,231.0,451.0,2323.0,6321.0
2020050500,2007.0,3436.0,816.0,3378.0,1499.0,1849.0,1801.0,3024.0,2074.0,2205.0,1660.0,1260.0,4263.0,1569.0,8741.0,2531.0,904.0,2620.0,658.0,1502.0,1231.0,1040.0,1744.0,1713.0,2892.0,1379.0,745.0,1469.0,1498.0,3547.0,2160.0,4510.0,9841.0,522.0,117.0,1584.0,563.0,3713.0,2308.0,640.0,1981.0,1298.0,525.0,1166.0,1201.0,4845.0,2183.0,3512.0,1263.0,4852.0,4715.0,3376.0,618.0,1262.0,1808.0,1585.0,5718.0,1269.0,268.0,2730.0,971.0,1684.0,5094.0,4583.0,1187.0,1749.0,3838.0,2206.0,3811.0,2406.0,177.0,1316.0,358.0,394.0,235.0,731.0,273.0,1117.0,729.0,1199.0,2328.0,1377.0,1173.0,3535.0,1138.0,837.0,623.0,4984.0,3398.0,748.0,497.0,2245.0,4098.0,5723.0,5512.0,5516.0,1283.0,4025.0,817.0,906.0,1164.0,345.0,1782.0,3043.0,278.0,497.0,2401.0,6457.0
2020050600,2060.0,3676.0,725.0,3611.0,1511.0,1867.0,1892.0,3125.0,2186.0,1604.0,1483.0,1224.0,4192.0,1570.0,8235.0,2824.0,996.0,2751.0,575.0,1588.0,1222.0,1033.0,1785.0,1534.0,2559.0,1285.0,769.0,1537.0,1480.0,3491.0,2227.0,4197.0,10075.0,476.0,109.0,1569.0,522.0,3707.0,2413.0,535.0,2017.0,1181.0,540.0,1128.0,1305.0,4005.0,2092.0,3504.0,1154.0,4659.0,4922.0,3110.0,578.0,1354.0,1858.0,1463.0,5056.0,1132.0,253.0,2657.0,905.0,1563.0,4687.0,4501.0,1132.0,1896.0,3737.0,2152.0,3854.0,2098.0,171.0,1160.0,338.0,409.0,248.0,746.0,274.0,1089.0,710.0,1162.0,2513.0,1340.0,1117.0,3842.0,1130.0,845.0,601.0,4680.0,3522.0,660.0,632.0,2286.0,4206.0,5761.0,5519.0,5465.0,1321.0,4222.0,900.0,1051.0,1080.0,438.0,1871.0,2846.0,220.0,503.0,2283.0,6460.0
2020050700,1930.0,3441.0,686.0,3756.0,1568.0,1954.0,2053.0,3011.0,2097.0,1548.0,1457.0,1425.0,4078.0,1462.0,8060.0,2862.0,1000.0,2603.0,563.0,1746.0,1235.0,1000.0,2026.0,1527.0,2442.0,1181.0,679.0,1440.0,1456.0,3379.0,2314.0,4151.0,9763.0,575.0,118.0,1369.0,586.0,3712.0,2299.0,543.0,2044.0,1155.0,477.0,1166.0,1177.0,4372.0,2058.0,3376.0,1129.0,5073.0,4770.0,2329.0,572.0,1409.0,1945.0,1441.0,4537.0,1265.0,268.0,2752.0,974.0,1549.0,4461.0,4615.0,1137.0,1671.0,3809.0,2050.0,3676.0,2136.0,193.0,1062.0,313.0,382.0,285.0,670.0,236.0,934.0,756.0,1228.0,2509.0,1464.0,1114.0,3930.0,1070.0,836.0,562.0,4709.0,3489.0,695.0,496.0,2190.0,9172.0,5380.0,5654.0,5097.0,1181.0,4486.0,736.0,1019.0,1056.0,413.0,1869.0,2995.0,197.0,455.0,2380.0,6500.0
2020050800,1877.0,3237.0,687.0,3221.0,1519.0,1748.0,1615.0,2736.0,1832.0,1436.0,1533.0,971.0,3825.0,1299.0,7611.0,2448.0,812.0,2426.0,641.0,1168.0,1288.0,910.0,1719.0,1375.0,2191.0,1111.0,1115.0,1482.0,1328.0,3072.0,2322.0,3880.0,11545.0,524.0,111.0,1335.0,871.0,3555.0,2236.0,566.0,2046.0,1014.0,473.0,1042.0,1265.0,3781.0,1687.0,4078.0,1027.0,4392.0,4637.0,1921.0,485.0,1181.0,1700.0,1371.0,4302.0,1247.0,225.0,3330.0,932.0,1516.0,5632.0,4125.0,988.0,1795.0,3797.0,1938.0,3824.0,2092.0,139.0,1073.0,330.0,338.0,205.0,641.0,257.0,771.0,644.0,1173.0,1969.0,1205.0,1098.0,3550.0,938.0,782.0,556.0,4304.0,3392.0,705.0,476.0,2168.0,4601.0,5080.0,5350.0,5036.0,1155.0,3883.0,793.0,793.0,1062.0,388.0,1734.0,2490.0,211.0,422.0,2213.0,6117.0
2020050900,1790.0,3708.0,687.0,3296.0,1397.0,1547.0,1637.0,2698.0,1681.0,1418.0,1778.0,856.0,3502.0,1117.0,7064.0,2194.0,727.0,2248.0,477.0,1115.0,1190.0,878.0,1711.0,1429.0,1905.0,1012.0,668.0,1283.0,1191.0,3077.0,1843.0,4012.0,10472.0,448.0,81.0,1219.0,493.0,3471.0,2366.0,1110.0,2060.0,953.0,411.0,927.0,995.0,3800.0,1618.0,3548.0,1060.0,4116.0,5564.0,2590.0,507.0,1384.0,1788.0,1309.0,4752.0,1205.0,207.0,2983.0,1273.0,1927.0,5069.0,3689.0,1002.0,1725.0,3773.0,2271.0,3855.0,2734.0,205.0,1073.0,309.0,362.0,220.0,594.0,235.0,944.0,626.0,993.0,1867.0,1108.0,908.0,4462.0,845.0,825.0,464.0,3749.0,3272.0,674.0,585.0,2205.0,5740.0,4818.0,5256.0,4904.0,1027.0,3793.0,737.0,796.0,1088.0,395.0,1604.0,2208.0,214.0,426.0,2146.0,6649.0
2020051000,1764.0,3575.0,645.0,3124.0,1317.0,1682.0,1662.0,2803.0,1724.0,1526.0,2171.0,971.0,4579.0,1165.0,7269.0,2323.0,767.0,2251.0,583.0,1189.0,1272.0,938.0,1760.0,1381.0,1925.0,1002.0,754.0,1230.0,1387.0,3294.0,2043.0,4104.0,10012.0,490.0,88.0,1337.0,444.0,3624.0,2449.0,574.0,2023.0,972.0,484.0,971.0,1117.0,5314.0,1733.0,3654.0,1041.0,4078.0,5144.0,2245.0,546.0,1667.0,1746.0,1274.0,4271.0,1152.0,215.0,2557.0,937.0,1510.0,4858.0,3936.0,1072.0,1761.0,3797.0,1846.0,3900.0,2249.0,154.0,1036.0,295.0,352.0,195.0,808.0,236.0,816.0,619.0,1002.0,1948.0,1148.0,984.0,3494.0,1011.0,775.0,532.0,3962.0,3431.0,637.0,594.0,2350.0,5913.0,5004.0,5293.0,4864.0,1055.0,3884.0,752.0,765.0,1152.0,393.0,1540.0,2260.0,230.0,442.0,2148.0,6806.0
2020051100,2436.0,3480.0,761.0,3145.0,1525.0,1743.0,1665.0,2947.0,1940.0,1548.0,1956.0,1112.0,3656.0,1370.0,7470.0,2635.0,901.0,2619.0,606.0,1259.0,1207.0,1049.0,1794.0,1409.0,1950.0,1057.0,705.0,1354.0,1350.0,3191.0,2165.0,4130.0,9649.0,511.0,94.0,1425.0,615.0,3769.0,2327.0,502.0,2083.0,1082.0,492.0,993.0,1158.0,3850.0,1565.0,3596.0,981.0,4480.0,4755.0,2184.0,604.0,1278.0,1730.0,1375.0,4460.0,1306.0,241.0,2671.0,875.0,2044.0,4521.0,4181.0,1090.0,1787.0,3909.0,1942.0,3671.0,2131.0,161.0,1245.0,361.0,372.0,354.0,702.0,331.0,758.0,713.0,1134.0,2250.0,1415.0,1272.0,4233.0,1008.0,793.0,588.0,4720.0,3642.0,622.0,517.0,2181.0,4807.0,5267.0,5646.0,4959.0,1289.0,4016.0,790.0,777.0,1096.0,392.0,1672.0,2474.0,234.0,415.0,2179.0,6353.0
2020051200,2029.0,3150.0,768.0,3217.0,1507.0,1785.0,1719.0,3522.0,1968.0,2255.0,1770.0,1104.0,3898.0,1223.0,7679.0,2585.0,835.0,2502.0,608.0,1455.0,1125.0,1032.0,1781.0,1554.0,2171.0,1158.0,869.0,1374.0,1372.0,3363.0,2208.0,3872.0,9469.0,463.0,113.0,1408.0,591.0,3717.0,2487.0,555.0,1946.0,1061.0,459.0,1001.0,1223.0,3917.0,1665.0,3677.0,983.0,4779.0,4759.0,2542.0,536.0,1198.0,1549.0,1453.0,4619.0,1260.0,283.0,2589.0,789.0,1768.0,4091.0,4191.0,1021.0,1772.0,3649.0,2129.0,3540.0,2274.0,139.0,1300.0,367.0,391.0,348.0,586.0,241.0,772.0,665.0,1130.0,2361.0,1326.0,1227.0,3683.0,1078.0,853.0,591.0,4779.0,3470.0,690.0,536.0,2245.0,4395.0,5425.0,5815.0,5263.0,1241.0,4019.0,898.0,746.0,1155.0,413.0,1485.0,2510.0,227.0,475.0,2274.0,6172.0
2020051300,1988.0,3351.0,777.0,3195.0,1432.0,1827.0,1752.0,2894.0,2240.0,1986.0,1465.0,1142.0,3868.0,1266.0,7707.0,2453.0,814.0,2485.0,550.0,1385.0,1208.0,1048.0,1717.0,1464.0,2031.0,1090.0,917.0,1318.0,1374.0,3198.0,2366.0,3981.0,9220.0,471.0,83.0,1411.0,660.0,3643.0,2251.0,563.0,1949.0,1016.0,1038.0,1029.0,1232.0,3864.0,2079.0,3518.0,1027.0,4415.0,4698.0,2554.0,552.0,1338.0,1611.0,1339.0,4096.0,1170.0,276.0,2667.0,865.0,2322.0,4270.0,4132.0,1036.0,1817.0,3555.0,2019.0,3365.0,2135.0,135.0,1192.0,400.0,351.0,291.0,642.0,336.0,730.0,653.0,1142.0,2125.0,1362.0,1121.0,3461.0,1087.0,775.0,584.0,4680.0,3604.0,694.0,481.0,2211.0,4219.0,5452.0,5561.0,5117.0,1203.0,3736.0,767.0,826.0,1098.0,430.0,1536.0,2574.0,283.0,453.0,2171.0,6184.0
2020051400,1956.0,3517.0,718.0,3628.0,1477.0,1831.0,1815.0,2909.0,2685.0,1580.0,1908.0,1205.0,3871.0,1210.0,7463.0,2550.0,859.0,2412.0,541.0,1413.0,1235.0,1029.0,1794.0,1440.0,2068.0,1139.0,825.0,1291.0,1315.0,3279.0,2175.0,3969.0,8997.0,564.0,185.0,1334.0,620.0,3546.0,2456.0,518.0,1902.0,1125.0,456.0,1048.0,1160.0,3645.0,1399.0,3349.0,1038.0,4341.0,4752.0,2469.0,538.0,1290.0,1604.0,1501.0,4267.0,1270.0,236.0,2564.0,885.0,1678.0,4118.0,4396.0,1022.0,1600.0,3627.0,2303.0,3276.0,2254.0,135.0,1305.0,347.0,350.0,279.0,648.0,292.0,803.0,661.0,1205.0,2000.0,1372.0,1150.0,3442.0,1063.0,689.0,556.0,4434.0,3474.0,644.0,850.0,2186.0,4002.0,5785.0,5468.0,4830.0,1207.0,3930.0,803.0,782.0,1086.0,410.0,1442.0,2553.0,216.0,492.0,2306.0,6246.0
2020051500,2018.0,3420.0,813.0,3153.0,1518.0,1748.0,1620.0,3428.0,1706.0,1450.0,1418.0,1073.0,4005.0,1084.0,7020.0,2721.0,821.0,2683.0,615.0,1279.0,1103.0,1175.0,1960.0,1467.0,1942.0,1153.0,795.0,1359.0,1456.0,3219.0,2224.0,3956.0,8992.0,453.0,163.0,1263.0,597.0,3963.0,2270.0,705.0,1879.0,1018.0,506.0,1191.0,1084.0,4838.0,1126.0,3166.0,947.0,4165.0,4480.0,2767.0,751.0,1198.0,1604.0,1359.0,4316.0,1074.0,236.0,2770.0,1156.0,2044.0,4088.0,3994.0,1144.0,2623.0,3813.0,1892.0,3463.0,3204.0,133.0,1145.0,328.0,590.0,316.0,895.0,544.0,1070.0,670.0,1178.0,2082.0,1445.0,1053.0,3356.0,1207.0,730.0,705.0,4010.0,3501.0,700.0,476.0,2154.0,4938.0,5021.0,5020.0,4713.0,1220.0,4219.0,768.0,829.0,991.0,393.0,1814.0,2862.0,231.0,452.0,2187.0,6447.0
2020051600,1626.0,3308.0,648.0,3108.0,1262.0,1638.0,1626.0,2835.0,1517.0,1461.0,1407.0,787.0,3212.0,865.0,7037.0,1915.0,715.0,2089.0,501.0,1108.0,1053.0,797.0,1733.0,1276.0,1787.0,1018.0,674.0,1207.0,1098.0,2885.0,1881.0,4036.0,8020.0,389.0,74.0,1209.0,451.0,3296.0,2565.0,512.0,1944.0,951.0,433.0,898.0,1017.0,3686.0,1069.0,3379.0,908.0,3865.0,4559.0,2338.0,423.0,1084.0,1653.0,1256.0,3789.0,1208.0,191.0,2307.0,791.0,1371.0,4356.0,3924.0,1033.0,1579.0,3483.0,1748.0,3365.0,2576.0,153.0,987.0,310.0,320.0,253.0,666.0,261.0,636.0,543.0,934.0,1836.0,1078.0,1032.0,3310.0,891.0,676.0,458.0,3732.0,3395.0,612.0,474.0,2095.0,4774.0,4674.0,4820.0,4464.0,1032.0,3385.0,713.0,739.0,960.0,367.0,1366.0,2054.0,195.0,407.0,2038.0,6195.0
2020051700,1745.0,3625.0,730.0,4196.0,1337.0,1860.0,1919.0,2896.0,1615.0,1541.0,1522.0,829.0,3489.0,922.0,7473.0,2247.0,753.0,2174.0,531.0,1159.0,1107.0,951.0,1932.0,1330.0,1887.0,1094.0,754.0,1441.0,1167.0,3180.0,1848.0,3862.0,8750.0,457.0,65.0,1282.0,541.0,3830.0,2477.0,589.0,2031.0,1581.0,509.0,986.0,1005.0,6304.0,1180.0,3719.0,902.0,4034.0,4873.0,2365.0,573.0,1184.0,1728.0,1319.0,3953.0,1181.0,207.0,2497.0,893.0,1439.0,4523.0,3868.0,1002.0,1684.0,4784.0,1884.0,3618.0,2686.0,137.0,1089.0,321.0,286.0,327.0,574.0,312.0,573.0,546.0,1007.0,1827.0,1214.0,1049.0,3461.0,872.0,696.0,538.0,3833.0,3592.0,603.0,553.0,2498.0,11291.0,4849.0,5087.0,5136.0,1061.0,3751.0,719.0,766.0,1045.0,447.0,1532.0,2078.0,190.0,424.0,2289.0,6787.0
2020051800,1785.0,3270.0,782.0,4155.0,1427.0,1905.0,1705.0,2937.0,1696.0,1610.0,1603.0,1114.0,3711.0,1118.0,7092.0,2403.0,805.0,2231.0,578.0,1375.0,1197.0,1029.0,1853.0,1459.0,1858.0,1092.0,724.0,1376.0,1208.0,3183.0,2214.0,3893.0,8109.0,441.0,69.0,1245.0,682.0,4485.0,2455.0,573.0,2001.0,1091.0,479.0,980.0,1070.0,4881.0,1154.0,3332.0,955.0,4261.0,4557.0,2444.0,609.0,1159.0,1941.0,1374.0,3984.0,1241.0,237.0,2622.0,830.0,1570.0,4085.0,4321.0,1074.0,1541.0,4094.0,2155.0,3481.0,2337.0,179.0,1153.0,332.0,348.0,324.0,662.0,248.0,761.0,589.0,1101.0,2063.0,1246.0,1137.0,3387.0,953.0,785.0,557.0,4264.0,3344.0,668.0,554.0,3293.0,7335.0,4932.0,5298.0,4722.0,1285.0,3782.0,714.0,816.0,1059.0,455.0,1582.0,2308.0,190.0,462.0,2212.0,6009.0
2020051900,1807.0,3196.0,834.0,6457.0,1577.0,1820.0,1954.0,2754.0,1848.0,1439.0,1447.0,1443.0,3856.0,1174.0,7805.0,2261.0,816.0,2677.0,615.0,1334.0,1226.0,969.0,1640.0,2716.0,1794.0,1075.0,811.0,1345.0,1210.0,3169.0,2034.0,3819.0,8228.0,661.0,74.0,1346.0,559.0,3624.0,2539.0,547.0,2040.0,1196.0,481.0,954.0,1158.0,3426.0,1169.0,3326.0,936.0,4814.0,4481.0,2247.0,624.0,1160.0,1581.0,1486.0,4063.0,1191.0,199.0,2689.0,839.0,1407.0,4023.0,4117.0,1043.0,1581.0,3649.0,2043.0,3237.0,2315.0,221.0,1122.0,336.0,360.0,187.0,589.0,339.0,699.0,716.0,1073.0,1833.0,1283.0,1212.0,3199.0,878.0,700.0,495.0,4614.0,3284.0,663.0,488.0,2438.0,3984.0,4793.0,5497.0,4823.0,1105.0,3670.0,733.0,771.0,1077.0,383.0,1527.0,2445.0,208.0,399.0,2254.0,5926.0
2020052000,2181.0,3286.0,682.0,4682.0,1475.0,1747.0,1622.0,2894.0,1642.0,1716.0,1344.0,916.0,3240.0,1071.0,7907.0,2230.0,806.0,2399.0,559.0,1880.0,1125.0,935.0,1682.0,2151.0,1787.0,977.0,731.0,1261.0,1225.0,2897.0,1969.0,3641.0,8243.0,620.0,87.0,1198.0,494.0,3351.0,2307.0,503.0,1978.0,1093.0,503.0,922.0,1016.0,3441.0,1142.0,3160.0,928.0,4363.0,4258.0,2580.0,543.0,1122.0,1585.0,1549.0,3813.0,1240.0,226.0,2452.0,816.0,1454.0,3693.0,4028.0,991.0,1594.0,3581.0,1936.0,3160.0,2228.0,134.0,1015.0,293.0,389.0,191.0,611.0,294.0,714.0,561.0,958.0,1757.0,1213.0,1183.0,3229.0,975.0,736.0,514.0,4026.0,3329.0,635.0,598.0,2205.0,4123.0,4852.0,5083.0,4757.0,1151.0,3628.0,721.0,707.0,1088.0,407.0,1461.0,2318.0,217.0,413.0,2225.0,5966.0
2020052100,1839.0,3224.0,682.0,5410.0,1380.0,1801.0,1660.0,2820.0,2010.0,1441.0,1340.0,1066.0,3652.0,1128.0,7429.0,2300.0,768.0,2579.0,712.0,1356.0,1113.0,847.0,1630.0,1489.0,1773.0,1025.0,721.0,1328.0,1214.0,3055.0,2066.0,3591.0,8039.0,432.0,104.0,1234.0,529.0,3440.0,2250.0,562.0,1837.0,1021.0,490.0,1070.0,1129.0,3449.0,1022.0,3219.0,943.0,4399.0,4505.0,1746.0,555.0,1213.0,1796.0,1711.0,3953.0,1120.0,325.0,2559.0,784.0,1318.0,3774.0,3869.0,966.0,1544.0,3389.0,1918.0,3075.0,2208.0,125.0,1047.0,340.0,623.0,247.0,558.0,292.0,634.0,581.0,1094.0,1860.0,1151.0,1279.0,3282.0,1096.0,871.0,582.0,3875.0,3289.0,607.0,501.0,2116.0,4136.0,4633.0,4969.0,4936.0,1166.0,3561.0,679.0,828.0,1174.0,486.0,1486.0,2054.0,236.0,450.0,2249.0,6191.0
2020052200,1558.0,3200.0,660.0,4032.0,1333.0,1604.0,1541.0,2661.0,1616.0,1387.0,1513.0,874.0,3296.0,919.0,8250.0,2156.0,706.0,2403.0,547.0,1130.0,1067.0,814.0,1692.0,1318.0,1763.0,941.0,729.0,1257.0,1132.0,3394.0,2207.0,3504.0,7826.0,458.0,78.0,1157.0,439.0,3433.0,2474.0,511.0,1889.0,1011.0,677.0,941.0,1086.0,3546.0,1272.0,3331.0,807.0,4351.0,4506.0,1611.0,473.0,1424.0,1605.0,1524.0,3793.0,1094.0,200.0,2557.0,801.0,1249.0,3875.0,3831.0,893.0,1488.0,3527.0,1704.0,3024.0,2216.0,116.0,954.0,327.0,331.0,159.0,531.0,306.0,637.0,553.0,1199.0,1723.0,1023.0,1096.0,3545.0,979.0,650.0,496.0,3657.0,3153.0,582.0,419.0,2010.0,3974.0,4535.0,5037.0,4676.0,964.0,3581.0,605.0,774.0,1087.0,405.0,1466.0,2157.0,195.0,391.0,2112.0,5842.0
