,Aesthetics,Agnosticism,Analytic philosophy,Anarchism,Anarchy,Animism,Asceticism,Atheism,Authoritarianism,Baptism,Baptists,Behaviorism,Capitalism,Categorical imperative,Communism,Confucianism,Consequentialism,Conservatism,Continental philosophy,Critical theory,Cynicism (philosophy),Deconstruction,Deism,Determinism,Dialectic,Dialectical materialism,Ecumenism,Egalitarianism,Empiricism,Epistemology,Ethics,Existentialism,Fascism,Fatalism,Feminist philosophy,Free will,Fundamentalism,Gnosticism,Hedonism,Henotheism,Hermeticism,Historical materialism,Holism,Idealism,Individualism,Jainism,Juche,Kabbalah,Leninism,Liberalism,Libertarianism,Logic,Logical positivism,Luddite,Manichaeism,Maoism,Marxism,Materialism,Medieval philosophy,Metaphysics,Monism,Mysticism,Nazism,Neoliberalism,Neoplatonism,New Age,Nihilism,Ontology,Paganism,Pantheism,Personalism,Phenomenology (philosophy),Philosophical realism,Philosophy of language,Philosophy of law,Philosophy of mind,Philosophy of religion,Philosophy of science,Platonism,Political philosophy,Populism,Positivism,Post-structuralism,Rastafari,Rationalism,Reductionism,Relativism,Romanticism,Satanism,Scholasticism,Scientism,Shamanism,Sikhism,Socialism,Socrates,Stoicism,Structuralism,Taoism,Teleology,Theism,Theology,Thomism,Transhumanism,Utilitarianism,Vienna Circle,Vitalism,Zen,Zoroastrianism
2019012900,60.0,73.0,6.0,77.0,65.0,13.0,17.0,85.0,13.0,25.0,33.0,33.0,80.0,30.0,164.0,29.0,27.0,175.0,9.0,6.0,8.0,5.0,10.0,19.0,31.0,5.0,7.0,9.0,19.0,9.0,135.0,234.0,250.0,17.0,0.0,17.0,25.0,16.0,47.0,1.0,9.0,6.0,71.0,40.0,14.0,16.0,13.0,9.0,10.0,211.0,17.0,9.0,6.0,14.0,19.0,13.0,72.0,18.0,2.0,43.0,14.0,4.0,149.0,43.0,7.0,14.0,70.0,54.0,24.0,43.0,3.0,49.0,23.0,7.0,7.0,5.0,3.0,6.0,8.0,5.0,73.0,23.0,18.0,26.0,20.0,8.0,10.0,271.0,61.0,9.0,4.0,19.0,33.0,208.0,113.0,74.0,14.0,53.0,4.0,8.0,32.0,0.0,11.0,20.0,6.0,12.0,19.0,32.0
2019013000,43.0,77.0,2.0,79.0,49.0,11.0,19.0,64.0,6.0,20.0,54.0,23.0,80.0,31.0,159.0,20.0,18.0,110.0,6.0,1.0,11.0,6.0,15.0,32.0,33.0,6.0,7.0,13.0,21.0,6.0,83.0,267.0,189.0,18.0,0.0,13.0,26.0,22.0,54.0,2.0,3.0,5.0,63.0,43.0,16.0,23.0,14.0,20.0,15.0,199.0,18.0,16.0,11.0,2.0,4.0,13.0,42.0,27.0,3.0,34.0,3.0,6.0,152.0,39.0,7.0,8.0,83.0,48.0,24.0,26.0,4.0,51.0,20.0,15.0,5.0,9.0,0.0,5.0,12.0,5.0,78.0,15.0,25.0,42.0,15.0,7.0,15.0,210.0,111.0,11.0,2.0,24.0,36.0,188.0,99.0,69.0,12.0,54.0,10.0,17.0,26.0,3.0,5.0,29.0,2.0,11.0,19.0,38.0
2019013100,41.0,67.0,5.0,82.0,56.0,21.0,18.0,74.0,8.0,20.0,38.0,34.0,99.0,38.0,165.0,18.0,19.0,123.0,2.0,3.0,14.0,9.0,23.0,25.0,31.0,9.0,5.0,17.0,23.0,6.0,108.0,183.0,206.0,16.0,0.0,14.0,18.0,17.0,109.0,1.0,7.0,14.0,65.0,36.0,14.0,13.0,10.0,10.0,10.0,208.0,21.0,21.0,11.0,7.0,5.0,14.0,57.0,26.0,1.0,21.0,5.0,7.0,139.0,48.0,4.0,21.0,66.0,30.0,33.0,15.0,3.0,40.0,15.0,1.0,4.0,8.0,3.0,4.0,8.0,4.0,98.0,15.0,26.0,25.0,18.0,11.0,18.0,224.0,50.0,13.0,4.0,9.0,23.0,183.0,92.0,55.0,7.0,31.0,6.0,11.0,20.0,3.0,6.0,34.0,4.0,12.0,9.0,34.0
2019020100,32.0,77.0,1.0,64.0,59.0,12.0,22.0,80.0,11.0,28.0,34.0,18.0,63.0,23.0,155.0,31.0,17.0,90.0,4.0,0.0,4.0,5.0,16.0,25.0,14.0,4.0,3.0,12.0,10.0,4.0,93.0,139.0,194.0,8.0,0.0,21.0,15.0,22.0,81.0,4.0,7.0,2.0,44.0,29.0,20.0,11.0,10.0,7.0,6.0,188.0,25.0,16.0,13.0,8.0,3.0,9.0,47.0,17.0,6.0,22.0,5.0,8.0,134.0,59.0,5.0,20.0,60.0,34.0,22.0,15.0,2.0,36.0,19.0,3.0,2.0,5.0,1.0,3.0,5.0,10.0,85.0,22.0,10.0,28.0,9.0,6.0,17.0,131.0,59.0,14.0,3.0,18.0,37.0,135.0,71.0,73.0,15.0,36.0,4.0,8.0,26.0,1.0,3.0,33.0,3.0,14.0,22.0,46.0
2019020200,39.0,78.0,4.0,69.0,28.0,6.0,13.0,60.0,4.0,18.0,34.0,9.0,46.0,22.0,60.0,16.0,4.0,47.0,5.0,4.0,3.0,2.0,7.0,22.0,25.0,4.0,10.0,11.0,17.0,2.0,43.0,102.0,133.0,15.0,0.0,10.0,7.0,11.0,40.0,3.0,4.0,3.0,47.0,18.0,7.0,15.0,7.0,15.0,3.0,75.0,11.0,18.0,10.0,7.0,11.0,16.0,24.0,15.0,2.0,18.0,7.0,10.0,91.0,25.0,6.0,11.0,53.0,29.0,21.0,19.0,3.0,30.0,3.0,6.0,6.0,4.0,4.0,1.0,4.0,7.0,47.0,15.0,13.0,17.0,11.0,6.0,20.0,68.0,27.0,14.0,3.0,8.0,18.0,55.0,68.0,58.0,11.0,29.0,6.0,10.0,14.0,2.0,8.0,28.0,2.0,6.0,15.0,46.0
2019020300,49.0,83.0,4.0,66.0,24.0,14.0,21.0,95.0,12.0,26.0,40.0,23.0,61.0,16.0,100.0,29.0,5.0,41.0,3.0,3.0,8.0,8.0,9.0,17.0,21.0,2.0,12.0,8.0,20.0,8.0,77.0,143.0,148.0,14.0,0.0,8.0,7.0,14.0,38.0,4.0,7.0,6.0,58.0,27.0,8.0,14.0,12.0,7.0,8.0,104.0,22.0,22.0,13.0,7.0,8.0,12.0,43.0,30.0,1.0,32.0,6.0,9.0,102.0,68.0,2.0,17.0,69.0,42.0,24.0,27.0,1.0,36.0,11.0,4.0,3.0,7.0,2.0,10.0,6.0,8.0,72.0,16.0,24.0,37.0,23.0,2.0,16.0,133.0,49.0,14.0,4.0,15.0,25.0,77.0,62.0,54.0,5.0,22.0,7.0,13.0,24.0,4.0,9.0,39.0,2.0,5.0,19.0,42.0
2019020400,67.0,123.0,6.0,86.0,64.0,14.0,25.0,87.0,6.0,37.0,46.0,29.0,99.0,37.0,142.0,32.0,21.0,93.0,6.0,2.0,9.0,3.0,14.0,38.0,30.0,10.0,9.0,17.0,31.0,5.0,111.0,173.0,227.0,17.0,0.0,12.0,25.0,29.0,63.0,8.0,7.0,9.0,73.0,35.0,14.0,9.0,8.0,18.0,3.0,177.0,21.0,38.0,26.0,4.0,4.0,16.0,48.0,33.0,4.0,42.0,8.0,16.0,145.0,64.0,4.0,17.0,95.0,45.0,22.0,19.0,3.0,36.0,23.0,3.0,6.0,2.0,4.0,12.0,7.0,4.0,114.0,33.0,17.0,33.0,16.0,14.0,24.0,211.0,55.0,15.0,3.0,23.0,46.0,140.0,121.0,68.0,12.0,36.0,6.0,8.0,30.0,4.0,10.0,47.0,4.0,11.0,13.0,32.0
2019020500,58.0,58.0,4.0,78.0,69.0,8.0,28.0,80.0,3.0,28.0,29.0,30.0,93.0,40.0,166.0,28.0,7.0,109.0,3.0,3.0,9.0,6.0,22.0,31.0,21.0,7.0,8.0,10.0,27.0,10.0,135.0,190.0,206.0,14.0,0.0,17.0,25.0,12.0,31.0,2.0,4.0,5.0,70.0,33.0,14.0,9.0,21.0,13.0,13.0,180.0,17.0,24.0,27.0,5.0,8.0,19.0,59.0,31.0,7.0,50.0,9.0,11.0,157.0,47.0,6.0,10.0,95.0,73.0,22.0,25.0,4.0,64.0,23.0,4.0,2.0,6.0,3.0,9.0,21.0,9.0,65.0,32.0,23.0,28.0,37.0,12.0,19.0,281.0,60.0,8.0,2.0,17.0,27.0,176.0,126.0,71.0,17.0,42.0,8.0,11.0,30.0,1.0,6.0,49.0,4.0,7.0,13.0,20.0
2019020600,74.0,81.0,10.0,66.0,74.0,14.0,20.0,67.0,8.0,22.0,47.0,29.0,85.0,51.0,157.0,17.0,26.0,108.0,10.0,4.0,9.0,5.0,22.0,27.0,27.0,10.0,10.0,15.0,25.0,6.0,127.0,199.0,186.0,20.0,0.0,13.0,18.0,20.0,55.0,5.0,7.0,0.0,57.0,37.0,15.0,12.0,14.0,14.0,3.0,131.0,18.0,23.0,17.0,9.0,3.0,10.0,55.0,30.0,7.0,43.0,12.0,7.0,143.0,49.0,6.0,21.0,80.0,54.0,19.0,31.0,4.0,53.0,22.0,12.0,9.0,14.0,1.0,14.0,5.0,10.0,83.0,29.0,6.0,23.0,33.0,8.0,15.0,285.0,63.0,13.0,8.0,18.0,30.0,167.0,123.0,53.0,15.0,35.0,11.0,7.0,33.0,0.0,9.0,39.0,0.0,9.0,8.0,35.0
2019020700,56.0,52.0,6.0,63.0,69.0,14.0,22.0,63.0,9.0,29.0,45.0,29.0,100.0,31.0,159.0,29.0,16.0,102.0,11.0,2.0,10.0,6.0,24.0,39.0,26.0,9.0,12.0,20.0,32.0,7.0,106.0,195.0,217.0,16.0,0.0,7.0,29.0,9.0,33.0,3.0,1.0,8.0,92.0,32.0,18.0,13.0,8.0,13.0,4.0,164.0,21.0,23.0,22.0,7.0,12.0,13.0,49.0,15.0,5.0,27.0,10.0,13.0,170.0,36.0,6.0,11.0,88.0,59.0,18.0,29.0,2.0,46.0,17.0,2.0,4.0,8.0,2.0,6.0,8.0,4.0,114.0,31.0,20.0,24.0,28.0,7.0,14.0,231.0,49.0,9.0,3.0,20.0,21.0,200.0,104.0,56.0,5.0,35.0,8.0,13.0,33.0,3.0,9.0,28.0,4.0,12.0,16.0,29.0
2019020800,40.0,73.0,3.0,61.0,38.0,13.0,15.0,73.0,3.0,25.0,32.0,22.0,73.0,24.0,132.0,24.0,20.0,85.0,6.0,4.0,5.0,4.0,13.0,34.0,27.0,4.0,6.0,10.0,16.0,2.0,74.0,128.0,181.0,14.0,0.0,11.0,16.0,15.0,37.0,3.0,3.0,8.0,65.0,25.0,12.0,11.0,9.0,6.0,12.0,113.0,17.0,21.0,15.0,12.0,12.0,24.0,40.0,22.0,1.0,24.0,11.0,4.0,147.0,38.0,2.0,10.0,61.0,44.0,14.0,25.0,4.0,26.0,11.0,3.0,6.0,6.0,0.0,12.0,8.0,8.0,89.0,11.0,19.0,24.0,15.0,12.0,33.0,153.0,54.0,5.0,1.0,10.0,23.0,128.0,83.0,51.0,10.0,37.0,8.0,7.0,16.0,17.0,11.0,23.0,4.0,13.0,11.0,34.0
2019020900,37.0,85.0,9.0,55.0,38.0,14.0,12.0,68.0,2.0,27.0,36.0,17.0,36.0,17.0,75.0,8.0,4.0,44.0,6.0,4.0,9.0,3.0,16.0,13.0,17.0,6.0,7.0,10.0,12.0,6.0,44.0,61.0,104.0,10.0,0.0,12.0,13.0,22.0,48.0,6.0,7.0,3.0,44.0,11.0,7.0,9.0,6.0,6.0,8.0,70.0,20.0,19.0,21.0,6.0,6.0,16.0,37.0,10.0,4.0,30.0,9.0,9.0,86.0,30.0,3.0,13.0,47.0,20.0,18.0,13.0,4.0,14.0,8.0,5.0,6.0,7.0,3.0,13.0,3.0,5.0,57.0,12.0,5.0,22.0,8.0,3.0,5.0,61.0,41.0,7.0,6.0,18.0,30.0,72.0,49.0,40.0,5.0,18.0,2.0,8.0,19.0,4.0,2.0,28.0,5.0,8.0,14.0,36.0
2019021000,45.0,80.0,1.0,66.0,38.0,9.0,14.0,76.0,3.0,27.0,37.0,17.0,91.0,25.0,100.0,20.0,4.0,38.0,6.0,4.0,6.0,6.0,13.0,24.0,30.0,4.0,15.0,21.0,18.0,17.0,43.0,93.0,145.0,14.0,0.0,15.0,6.0,18.0,41.0,6.0,5.0,12.0,74.0,18.0,9.0,8.0,15.0,16.0,13.0,79.0,18.0,27.0,17.0,8.0,6.0,9.0,27.0,17.0,1.0,25.0,2.0,18.0,62.0,42.0,9.0,16.0,66.0,38.0,16.0,12.0,1.0,30.0,8.0,6.0,6.0,11.0,4.0,4.0,13.0,4.0,50.0,28.0,16.0,23.0,16.0,10.0,12.0,84.0,43.0,4.0,4.0,16.0,20.0,71.0,65.0,49.0,6.0,21.0,10.0,9.0,21.0,3.0,9.0,40.0,1.0,13.0,13.0,27.0
2019021100,59.0,79.0,3.0,58.0,47.0,6.0,21.0,61.0,5.0,16.0,48.0,27.0,43.0,43.0,82.0,15.0,7.0,39.0,4.0,7.0,14.0,9.0,10.0,28.0,28.0,7.0,21.0,12.0,29.0,3.0,72.0,111.0,160.0,8.0,0.0,24.0,9.0,28.0,44.0,3.0,3.0,3.0,89.0,23.0,15.0,6.0,6.0,7.0,3.0,104.0,15.0,14.0,17.0,4.0,5.0,18.0,33.0,17.0,4.0,29.0,6.0,12.0,99.0,26.0,2.0,12.0,78.0,52.0,15.0,18.0,6.0,36.0,16.0,3.0,4.0,11.0,4.0,8.0,6.0,3.0,53.0,26.0,23.0,19.0,23.0,15.0,13.0,97.0,41.0,14.0,6.0,16.0,33.0,62.0,69.0,55.0,10.0,27.0,7.0,9.0,18.0,2.0,7.0,44.0,5.0,10.0,10.0,31.0
2019021200,62.0,82.0,4.0,186.0,65.0,7.0,19.0,56.0,6.0,12.0,33.0,24.0,54.0,67.0,69.0,26.0,12.0,74.0,6.0,11.0,5.0,6.0,13.0,20.0,28.0,8.0,11.0,12.0,18.0,9.0,55.0,77.0,137.0,7.0,0.0,16.0,16.0,25.0,51.0,1.0,8.0,2.0,67.0,18.0,19.0,6.0,10.0,17.0,6.0,84.0,20.0,29.0,21.0,3.0,9.0,10.0,44.0,12.0,1.0,39.0,7.0,9.0,104.0,41.0,5.0,15.0,73.0,53.0,18.0,20.0,0.0,36.0,16.0,5.0,6.0,7.0,4.0,8.0,8.0,7.0,39.0,37.0,18.0,19.0,16.0,10.0,14.0,94.0,53.0,17.0,1.0,9.0,16.0,72.0,71.0,40.0,12.0,27.0,5.0,12.0,23.0,3.0,6.0,31.0,0.0,6.0,13.0,26.0
2019021300,52.0,70.0,5.0,73.0,30.0,8.0,15.0,52.0,2.0,15.0,43.0,22.0,44.0,35.0,84.0,14.0,9.0,55.0,8.0,3.0,13.0,4.0,10.0,16.0,24.0,5.0,9.0,28.0,23.0,5.0,52.0,83.0,119.0,11.0,0.0,12.0,15.0,21.0,37.0,3.0,5.0,7.0,63.0,33.0,10.0,10.0,6.0,12.0,4.0,76.0,13.0,18.0,22.0,6.0,6.0,12.0,41.0,12.0,1.0,43.0,8.0,11.0,84.0,33.0,3.0,10.0,49.0,48.0,17.0,19.0,3.0,39.0,5.0,2.0,8.0,9.0,1.0,11.0,4.0,11.0,40.0,31.0,28.0,25.0,12.0,5.0,18.0,77.0,46.0,11.0,2.0,21.0,21.0,61.0,43.0,46.0,9.0,16.0,10.0,5.0,18.0,3.0,6.0,27.0,1.0,7.0,8.0,40.0
2019021400,57.0,101.0,5.0,78.0,49.0,20.0,17.0,61.0,4.0,22.0,24.0,25.0,87.0,30.0,67.0,13.0,5.0,46.0,10.0,6.0,8.0,8.0,15.0,15.0,22.0,9.0,10.0,16.0,15.0,2.0,63.0,84.0,145.0,10.0,0.0,14.0,7.0,13.0,34.0,2.0,5.0,5.0,76.0,19.0,16.0,10.0,15.0,5.0,8.0,94.0,14.0,23.0,13.0,9.0,6.0,6.0,39.0,17.0,1.0,30.0,7.0,8.0,127.0,35.0,1.0,10.0,58.0,45.0,16.0,23.0,2.0,33.0,17.0,4.0,4.0,10.0,4.0,6.0,7.0,8.0,39.0,26.0,29.0,20.0,13.0,10.0,14.0,98.0,83.0,16.0,4.0,24.0,18.0,68.0,53.0,39.0,13.0,27.0,15.0,12.0,31.0,4.0,7.0,27.0,3.0,4.0,11.0,35.0
2019021500,36.0,99.0,4.0,53.0,28.0,6.0,12.0,68.0,8.0,15.0,24.0,15.0,60.0,26.0,62.0,16.0,9.0,37.0,6.0,3.0,11.0,6.0,14.0,18.0,14.0,2.0,7.0,11.0,13.0,7.0,52.0,62.0,136.0,9.0,0.0,14.0,13.0,12.0,41.0,3.0,4.0,6.0,72.0,22.0,3.0,11.0,9.0,10.0,5.0,78.0,23.0,16.0,11.0,3.0,5.0,6.0,26.0,19.0,5.0,27.0,3.0,4.0,87.0,14.0,4.0,11.0,44.0,43.0,17.0,23.0,1.0,30.0,8.0,5.0,4.0,9.0,4.0,3.0,7.0,5.0,57.0,18.0,24.0,21.0,11.0,5.0,7.0,58.0,45.0,12.0,1.0,11.0,27.0,63.0,58.0,42.0,3.0,18.0,10.0,8.0,16.0,3.0,4.0,25.0,4.0,5.0,16.0,33.0
2019021600,33.0,81.0,4.0,55.0,29.0,38.0,16.0,66.0,7.0,21.0,32.0,20.0,36.0,25.0,68.0,14.0,10.0,25.0,6.0,3.0,11.0,7.0,13.0,12.0,12.0,5.0,12.0,14.0,20.0,9.0,43.0,62.0,121.0,11.0,0.0,17.0,10.0,20.0,32.0,0.0,4.0,2.0,62.0,10.0,11.0,11.0,11.0,6.0,8.0,62.0,16.0,16.0,6.0,9.0,10.0,4.0,31.0,26.0,2.0,35.0,4.0,10.0,56.0,32.0,3.0,8.0,56.0,33.0,25.0,14.0,7.0,34.0,10.0,2.0,3.0,6.0,2.0,5.0,2.0,7.0,47.0,18.0,12.0,16.0,6.0,2.0,18.0,48.0,41.0,6.0,0.0,21.0,29.0,49.0,47.0,70.0,4.0,21.0,8.0,10.0,15.0,1.0,3.0,28.0,2.0,6.0,17.0,44.0
2019021700,48.0,96.0,5.0,101.0,46.0,14.0,17.0,67.0,4.0,23.0,47.0,15.0,63.0,20.0,69.0,19.0,7.0,44.0,8.0,3.0,11.0,4.0,20.0,25.0,25.0,3.0,7.0,15.0,12.0,2.0,173.0,81.0,141.0,8.0,0.0,11.0,16.0,21.0,34.0,2.0,10.0,3.0,76.0,22.0,16.0,12.0,9.0,10.0,4.0,109.0,27.0,21.0,22.0,5.0,6.0,7.0,37.0,11.0,5.0,27.0,6.0,11.0,83.0,25.0,5.0,19.0,104.0,46.0,16.0,17.0,7.0,44.0,20.0,8.0,5.0,2.0,6.0,6.0,5.0,9.0,54.0,15.0,17.0,19.0,6.0,13.0,12.0,95.0,38.0,17.0,7.0,18.0,42.0,92.0,59.0,56.0,13.0,22.0,3.0,16.0,24.0,1.0,1.0,32.0,0.0,6.0,15.0,60.0
2019021800,75.0,102.0,8.0,94.0,78.0,16.0,24.0,73.0,7.0,32.0,45.0,34.0,101.0,49.0,130.0,31.0,15.0,108.0,6.0,5.0,7.0,10.0,21.0,29.0,30.0,8.0,6.0,13.0,25.0,10.0,161.0,164.0,228.0,16.0,0.0,20.0,33.0,23.0,34.0,0.0,8.0,11.0,78.0,37.0,21.0,11.0,9.0,14.0,12.0,157.0,19.0,31.0,19.0,6.0,5.0,16.0,67.0,30.0,2.0,27.0,7.0,13.0,168.0,50.0,5.0,32.0,65.0,51.0,27.0,24.0,1.0,77.0,21.0,7.0,4.0,5.0,2.0,7.0,8.0,11.0,94.0,45.0,27.0,24.0,29.0,17.0,35.0,296.0,69.0,21.0,6.0,13.0,43.0,178.0,163.0,119.0,3.0,53.0,15.0,11.0,23.0,3.0,19.0,41.0,4.0,15.0,13.0,39.0
2019021900,59.0,73.0,8.0,107.0,109.0,10.0,18.0,62.0,18.0,32.0,37.0,39.0,98.0,46.0,138.0,23.0,20.0,107.0,5.0,5.0,8.0,12.0,11.0,25.0,39.0,5.0,6.0,14.0,26.0,9.0,159.0,228.0,205.0,11.0,0.0,12.0,39.0,18.0,43.0,3.0,4.0,11.0,84.0,19.0,15.0,12.0,15.0,9.0,8.0,193.0,34.0,19.0,16.0,6.0,5.0,12.0,42.0,15.0,0.0,29.0,6.0,5.0,220.0,41.0,6.0,27.0,79.0,49.0,19.0,21.0,7.0,59.0,37.0,5.0,7.0,4.0,3.0,14.0,14.0,5.0,115.0,28.0,23.0,27.0,20.0,14.0,22.0,289.0,69.0,11.0,2.0,20.0,38.0,165.0,153.0,117.0,17.0,26.0,13.0,9.0,33.0,3.0,11.0,34.0,4.0,6.0,19.0,38.0
2019022000,59.0,86.0,6.0,69.0,71.0,11.0,21.0,82.0,5.0,24.0,38.0,26.0,73.0,75.0,163.0,32.0,16.0,118.0,5.0,5.0,8.0,13.0,20.0,26.0,23.0,5.0,11.0,9.0,23.0,16.0,121.0,208.0,216.0,9.0,0.0,29.0,17.0,22.0,48.0,4.0,6.0,4.0,73.0,27.0,11.0,14.0,14.0,13.0,10.0,169.0,29.0,24.0,15.0,4.0,7.0,12.0,51.0,24.0,4.0,34.0,3.0,14.0,167.0,40.0,5.0,19.0,76.0,56.0,30.0,21.0,1.0,56.0,21.0,4.0,3.0,8.0,1.0,10.0,9.0,9.0,80.0,31.0,26.0,26.0,28.0,11.0,16.0,284.0,64.0,9.0,3.0,19.0,37.0,190.0,100.0,46.0,13.0,34.0,10.0,12.0,37.0,1.0,23.0,25.0,2.0,2.0,19.0,44.0
2019022100,56.0,91.0,6.0,79.0,61.0,22.0,17.0,93.0,8.0,22.0,48.0,32.0,91.0,44.0,139.0,21.0,15.0,104.0,9.0,4.0,5.0,3.0,34.0,24.0,27.0,5.0,6.0,26.0,22.0,17.0,94.0,204.0,238.0,11.0,0.0,22.0,31.0,15.0,41.0,7.0,2.0,3.0,85.0,34.0,11.0,14.0,12.0,9.0,10.0,176.0,18.0,24.0,9.0,4.0,8.0,15.0,56.0,23.0,8.0,41.0,11.0,9.0,153.0,44.0,4.0,24.0,95.0,54.0,28.0,19.0,4.0,62.0,10.0,5.0,9.0,13.0,3.0,8.0,10.0,12.0,120.0,30.0,19.0,30.0,19.0,13.0,22.0,244.0,38.0,8.0,2.0,18.0,36.0,177.0,94.0,56.0,10.0,39.0,11.0,13.0,20.0,0.0,14.0,29.0,2.0,8.0,10.0,47.0
2019022200,45.0,80.0,5.0,82.0,47.0,14.0,14.0,69.0,6.0,15.0,51.0,37.0,62.0,32.0,110.0,27.0,8.0,92.0,5.0,8.0,8.0,7.0,15.0,25.0,24.0,10.0,5.0,19.0,18.0,14.0,74.0,137.0,236.0,8.0,0.0,5.0,19.0,17.0,49.0,4.0,3.0,6.0,55.0,39.0,15.0,14.0,16.0,7.0,4.0,126.0,18.0,31.0,14.0,2.0,5.0,6.0,23.0,22.0,5.0,28.0,6.0,8.0,174.0,41.0,2.0,14.0,63.0,60.0,25.0,39.0,4.0,46.0,13.0,2.0,4.0,6.0,2.0,5.0,11.0,7.0,135.0,17.0,42.0,23.0,18.0,7.0,17.0,241.0,43.0,17.0,1.0,12.0,28.0,142.0,99.0,66.0,5.0,32.0,5.0,11.0,22.0,4.0,5.0,41.0,6.0,5.0,9.0,31.0
2019022300,42.0,93.0,6.0,65.0,49.0,11.0,13.0,62.0,6.0,9.0,24.0,11.0,50.0,18.0,68.0,11.0,4.0,42.0,3.0,7.0,9.0,9.0,13.0,20.0,24.0,12.0,13.0,18.0,17.0,9.0,45.0,69.0,159.0,15.0,0.0,15.0,76.0,25.0,29.0,5.0,4.0,10.0,46.0,23.0,11.0,5.0,5.0,10.0,3.0,102.0,31.0,16.0,10.0,6.0,7.0,25.0,27.0,18.0,2.0,23.0,2.0,6.0,65.0,87.0,4.0,10.0,62.0,25.0,10.0,23.0,2.0,43.0,9.0,6.0,5.0,5.0,6.0,3.0,4.0,8.0,89.0,7.0,46.0,28.0,12.0,6.0,15.0,60.0,43.0,13.0,3.0,18.0,17.0,73.0,49.0,48.0,14.0,14.0,5.0,13.0,25.0,7.0,10.0,34.0,3.0,7.0,10.0,39.0
2019022400,60.0,85.0,5.0,61.0,61.0,10.0,21.0,64.0,11.0,19.0,37.0,40.0,73.0,17.0,109.0,17.0,5.0,59.0,6.0,4.0,13.0,6.0,15.0,21.0,22.0,7.0,9.0,9.0,17.0,4.0,62.0,124.0,235.0,12.0,0.0,16.0,18.0,15.0,33.0,1.0,3.0,7.0,43.0,20.0,10.0,8.0,12.0,14.0,5.0,112.0,20.0,21.0,4.0,7.0,6.0,14.0,31.0,17.0,4.0,24.0,11.0,6.0,83.0,61.0,3.0,14.0,71.0,56.0,13.0,16.0,3.0,49.0,17.0,6.0,3.0,8.0,1.0,13.0,5.0,8.0,81.0,16.0,43.0,21.0,17.0,9.0,10.0,128.0,40.0,11.0,1.0,20.0,30.0,87.0,64.0,59.0,10.0,32.0,13.0,6.0,20.0,2.0,10.0,21.0,1.0,4.0,17.0,28.0
2019022500,76.0,79.0,2.0,87.0,66.0,11.0,22.0,77.0,9.0,28.0,57.0,53.0,108.0,32.0,143.0,33.0,14.0,94.0,4.0,1.0,3.0,13.0,25.0,62.0,36.0,6.0,13.0,14.0,35.0,4.0,148.0,244.0,268.0,9.0,0.0,21.0,24.0,24.0,36.0,6.0,5.0,4.0,55.0,44.0,25.0,16.0,15.0,13.0,9.0,167.0,31.0,36.0,18.0,4.0,22.0,27.0,60.0,19.0,2.0,42.0,8.0,16.0,203.0,63.0,3.0,27.0,63.0,75.0,22.0,40.0,5.0,56.0,15.0,2.0,3.0,12.0,2.0,12.0,5.0,12.0,93.0,35.0,39.0,44.0,22.0,5.0,18.0,307.0,58.0,11.0,4.0,17.0,36.0,187.0,116.0,74.0,21.0,40.0,7.0,21.0,32.0,3.0,10.0,39.0,3.0,6.0,17.0,53.0
2019022600,85.0,85.0,5.0,97.0,101.0,16.0,17.0,68.0,17.0,24.0,56.0,37.0,82.0,29.0,152.0,29.0,11.0,83.0,11.0,3.0,9.0,3.0,24.0,25.0,22.0,10.0,10.0,15.0,44.0,18.0,118.0,212.0,261.0,19.0,0.0,12.0,30.0,18.0,38.0,3.0,9.0,11.0,70.0,42.0,19.0,17.0,22.0,9.0,23.0,142.0,19.0,29.0,38.0,8.0,8.0,15.0,54.0,27.0,4.0,38.0,11.0,2.0,155.0,37.0,6.0,26.0,70.0,64.0,20.0,38.0,1.0,72.0,20.0,4.0,7.0,6.0,1.0,9.0,5.0,27.0,88.0,36.0,30.0,35.0,30.0,13.0,18.0,239.0,58.0,8.0,3.0,24.0,38.0,171.0,122.0,89.0,23.0,38.0,10.0,10.0,25.0,2.0,13.0,39.0,2.0,10.0,19.0,37.0
2019022700,57.0,104.0,0.0,88.0,82.0,12.0,18.0,72.0,12.0,37.0,36.0,30.0,82.0,48.0,147.0,29.0,14.0,97.0,5.0,5.0,8.0,7.0,27.0,41.0,30.0,6.0,15.0,10.0,34.0,6.0,100.0,199.0,191.0,15.0,0.0,23.0,26.0,17.0,39.0,3.0,4.0,11.0,73.0,38.0,16.0,17.0,31.0,11.0,14.0,160.0,29.0,24.0,22.0,7.0,11.0,13.0,51.0,23.0,0.0,30.0,9.0,7.0,203.0,36.0,3.0,23.0,73.0,63.0,21.0,39.0,4.0,69.0,22.0,0.0,10.0,6.0,7.0,12.0,8.0,12.0,95.0,28.0,38.0,27.0,19.0,12.0,17.0,292.0,69.0,7.0,0.0,22.0,43.0,165.0,140.0,75.0,21.0,40.0,7.0,15.0,26.0,2.0,13.0,25.0,4.0,15.0,22.0,28.0
